id_sucursal,mostraba_opiniones,overral_stars,number_opinions,tiempo_delivery,tipo_envio,dollar_mean_price
269,False,0.0,0,0.0,Gratis(nuevos usuarios),11.44
270,True,4.4,124,23.5,Gratis(nuevos usuarios),9.06
271,False,0.0,0,0.0,Gratis(nuevos usuarios),7.85
272,False,0.0,0,42.5,Gratis(nuevos usuarios),7.94
273,False,4.6,96,0.0,Gratis(nuevos usuarios),11.67
274,False,0.0,0,42.5,Gratis(nuevos usuarios),12.89
275,True,4.1,278,26.5,Gratis(nuevos usuarios),12.04
276,True,4.2,150,37.5,Gratis(nuevos usuarios),9.99
277,False,4.4,105,0.0,Gratis(nuevos usuarios),6.19
278,True,4.7,102,32.5,Gratis(nuevos usuarios),4.94
279,True,4,171,42.5,Gratis(nuevos usuarios),8.43
280,True,3.7,82,42.5,Gratis(nuevos usuarios),8.43
281,True,4.1,101,42.5,Gratis(nuevos usuarios),8.7
282,True,4,47,42.5,Gratis(nuevos usuarios),8.43
283,False,0.0,0,42.5,Gratis(nuevos usuarios),5.05
284,False,0.0,0,0.0,Gratis(nuevos usuarios),0.0
285,True,4.6,93,42.5,Gratis(nuevos usuarios),10.73
286,True,4.6,49,34.5,Gratis(nuevos usuarios),7.56
287,False,0.0,0,42.5,Gratis(nuevos usuarios),6.06
288,False,4,27,0.0,Gratis(nuevos usuarios),9.49
289,False,0.0,0,34.5,Gratis(nuevos usuarios),8.9
290,True,4.3,44,39.5,Gratis(nuevos usuarios),9.15
291,False,0.0,0,0.0,Gratis(nuevos usuarios),3.87
292,True,4.7,116,42.5,Gratis(nuevos usuarios),3.27
293,False,0.0,0,0.0,Gratis(nuevos usuarios),0.0
294,True,4.8,44,26.5,Gratis(nuevos usuarios),4.95
295,True,4.9,67,42.5,Gratis(nuevos usuarios),5.18
296,True,4.9,42,24.5,Gratis(nuevos usuarios),6.0
297,True,4.7,26,23.5,Gratis(nuevos usuarios),4.96
298,True,4.7,36,20.0,Gratis(nuevos usuarios),6.15
299,True,4.8,44,42.5,Gratis(nuevos usuarios),4.13
300,False,0.0,0,0.0,Gratis(nuevos usuarios),0.0
301,True,4.6,79,42.5,Gratis(nuevos usuarios),4.12
302,True,3.9,121,42.5,Gratis(nuevos usuarios),5.33
303,True,3.9,205,42.5,Gratis(nuevos usuarios),5.36
304,True,3.9,276,54.5,Gratis(nuevos usuarios),6.09
305,True,3.8,33,42.5,Gratis(nuevos usuarios),11.28
306,False,4.5,73,0.0,Gratis(nuevos usuarios),6.94
307,True,4.5,108,42.5,Gratis(nuevos usuarios),6.76
308,True,4.4,151,44.5,Gratis(nuevos usuarios),6.9
309,True,4.6,165,42.5,Gratis(nuevos usuarios),6.75
310,True,4.6,73,42.5,Gratis(nuevos usuarios),5.39
311,True,4.6,49,42.5,Gratis(nuevos usuarios),5.39
312,True,4.5,111,42.5,Gratis(nuevos usuarios),5.4
313,False,0.0,0,0.0,No específicado,0.0
314,False,4,38,0.0,Gratis(nuevos usuarios),0.0
315,True,4.8,63,53.5,Gratis(nuevos usuarios),8.62
316,True,4.9,38,51.5,Gratis(nuevos usuarios),8.15
317,True,4.5,27,42.5,Gratis(nuevos usuarios),7.52
318,True,4.2,22,42.5,Gratis(nuevos usuarios),5.17
319,True,4,117,42.5,Gratis(nuevos usuarios),7.7
320,True,4.3,41,42.5,Gratis(nuevos usuarios),10.43
321,True,4.5,303,42.5,Gratis(nuevos usuarios),6.38
322,True,4.3,261,42.5,Gratis(nuevos usuarios),6.52
323,True,4.5,488,38.5,Gratis(nuevos usuarios),7.98
324,True,4.5,627,42.5,Gratis(nuevos usuarios),6.31
325,True,4.6,68,33.5,Gratis(nuevos usuarios),5.41
326,False,0.0,0,28.0,Gratis(nuevos usuarios),3.31
327,False,4.2,90,0.0,Gratis(nuevos usuarios),7.06
328,False,0.0,0,42.5,Gratis(nuevos usuarios),4.28
329,False,0.0,0,0.0,Gratis(nuevos usuarios),7.66
330,False,0.0,0,0.0,Gratis(nuevos usuarios),7.66
331,True,4.4,20,42.5,Gratis(nuevos usuarios),6.84
332,True,4.3,38,42.5,Gratis(nuevos usuarios),7.13
333,False,0.0,0,42.5,Gratis(nuevos usuarios),8.05
334,False,0.0,0,42.5,Gratis(nuevos usuarios),4.61
335,False,0.0,0,0.0,Gratis(nuevos usuarios),8.6
336,True,4,50,42.5,Gratis(nuevos usuarios),10.23
337,True,3.9,89,43.5,Gratis(nuevos usuarios),10.77
338,False,0.0,0,0.0,Gratis(nuevos usuarios),4.81
339,True,4.3,136,42.5,Gratis(nuevos usuarios),6.37
340,True,4.4,79,33.5,Gratis(nuevos usuarios),7.05
341,True,4.5,138,36.5,Gratis(nuevos usuarios),7.0
342,True,4.3,144,33.5,Gratis(nuevos usuarios),7.24
343,True,4.4,52,42.5,Gratis(nuevos usuarios),6.29
344,True,4.3,111,42.5,Gratis(nuevos usuarios),7.46
345,False,0.0,0,38.5,Gratis(nuevos usuarios),6.78
346,False,0.0,0,42.5,Gratis(nuevos usuarios),4.77
347,False,0.0,0,0.0,Gratis(nuevos usuarios),7.09
348,True,3.3,21,47.5,Gratis(nuevos usuarios),6.4
349,True,3.8,20,49.5,Gratis(nuevos usuarios),6.4
350,True,4,30,42.5,Gratis(nuevos usuarios),4.77
351,False,0.0,0,42.5,Gratis(nuevos usuarios),5.4
352,False,0.0,0,42.5,Gratis(nuevos usuarios),5.82
353,False,0.0,0,49.5,Gratis(nuevos usuarios),5.28
354,True,4.6,182,27.5,Gratis(nuevos usuarios),4.39
355,True,4.8,77,39.5,Gratis(nuevos usuarios),6.44
356,False,0.0,0,0.0,Gratis(nuevos usuarios),4.4
357,True,4.1,59,42.5,Gratis(nuevos usuarios),4.42
358,True,3.8,116,42.5,Gratis(nuevos usuarios),4.42
359,True,4.3,94,37.5,Gratis(nuevos usuarios),4.6
360,False,4.2,156,0.0,Gratis(nuevos usuarios),0.0
361,True,4.4,250,34.5,Gratis(nuevos usuarios),10.16
362,False,0.0,0,0.0,Gratis(nuevos usuarios),7.8
363,False,4.6,91,0.0,Gratis(nuevos usuarios),15.8
364,False,4.1,113,0.0,Gratis(nuevos usuarios),6.08
365,False,4.5,143,0.0,Gratis(nuevos usuarios),6.62
366,False,0.0,0,42.5,Gratis(nuevos usuarios),4.87
367,False,0.0,0,42.5,Gratis(nuevos usuarios),3.52
368,True,4,64,42.5,Gratis(nuevos usuarios),5.63
369,False,3.9,69,0.0,Gratis(nuevos usuarios),6.82
370,True,4.2,208,54.5,Gratis(nuevos usuarios),5.64
371,True,4.8,285,22.5,Gratis(nuevos usuarios),4.28
372,True,4.6,67,42.5,Gratis(nuevos usuarios),7.5
373,True,4.3,25,42.5,Gratis(nuevos usuarios),7.61
374,True,4.3,260,42.5,Gratis(nuevos usuarios),8.12
375,True,4.2,164,42.5,Gratis(nuevos usuarios),7.92
376,True,4.2,140,42.5,Gratis(nuevos usuarios),7.9
377,True,4.4,152,42.5,Gratis(nuevos usuarios),7.96
378,True,4.6,147,42.5,Gratis(nuevos usuarios),7.96
379,True,4.4,153,42.5,Gratis(nuevos usuarios),7.96
380,True,4.5,160,42.5,Gratis(nuevos usuarios),8.12
381,True,4.2,66,42.5,Gratis(nuevos usuarios),7.89
382,True,4.2,340,42.5,Gratis(nuevos usuarios),7.83
383,True,4.4,261,42.5,Gratis(nuevos usuarios),6.66
384,True,4.3,266,42.5,Gratis(nuevos usuarios),7.96
385,True,4.4,104,42.5,Gratis(nuevos usuarios),7.96
386,True,4.4,235,30.5,Gratis(nuevos usuarios),9.94
387,True,4.3,93,42.5,Gratis(nuevos usuarios),7.96
388,True,4.3,152,42.5,Gratis(nuevos usuarios),8.18
389,True,4.2,121,42.5,Gratis(nuevos usuarios),7.96
390,True,4.5,380,28.5,Gratis(nuevos usuarios),9.48
391,True,4.4,83,42.5,Gratis(nuevos usuarios),7.96
392,True,4.3,72,42.5,Gratis(nuevos usuarios),5.12
393,True,4.4,326,42.5,Gratis(nuevos usuarios),6.4
394,True,4.5,449,42.5,Gratis(nuevos usuarios),7.06
395,False,0.0,0,34.5,Gratis(nuevos usuarios),3.14
396,False,0.0,0,0.0,Gratis(nuevos usuarios),3.2
397,False,0.0,0,28.5,Gratis(nuevos usuarios),3.14
398,True,4.6,225,42.5,Gratis(nuevos usuarios),2.87
399,True,4.3,466,42.5,Gratis(nuevos usuarios),4.45
400,False,3.7,22,0.0,Gratis(nuevos usuarios),4.47
401,True,4.3,77,42.5,Gratis(nuevos usuarios),4.33
402,False,0.0,0,0.0,Gratis(nuevos usuarios),5.86
403,False,0.0,0,42.5,Gratis(nuevos usuarios),2.15
404,True,4.3,32,29.5,Gratis(nuevos usuarios),11.66
405,False,0.0,0,42.5,Gratis(nuevos usuarios),5.09
