id_cadena,nombre_cadena,url_cadena,id_pais
242,Toro Loco Bar & Grill,https://www.rappi.com.pe/restaurantes/delivery/9958-toro-loco-bar-grill,7
243,Tortas Duchis Sweets,https://www.rappi.com.pe/restaurantes/delivery/10042-tortas-duchis-sweets,7
244,Trattoria Don Vito,https://www.rappi.com.pe/restaurantes/delivery/10505-trattoria-don-vito,7
245,Tomoya,https://www.rappi.com.pe/restaurantes/delivery/10560-tomoya,7
246,TrujiFries,https://www.rappi.com.pe/restaurantes/delivery/10798-trujifries,7
247,The Corner Sport Bar & Grill,https://www.rappi.com.pe/restaurantes/delivery/10857-the-corner-sport-bar-grill,7
248,Tunupa Restaurantes,https://www.rappi.com.pe/restaurantes/delivery/11595-tunupa-restaurantes,7
249,Tentaciones Gourmet,https://www.rappi.com.pe/restaurantes/delivery/11631-tentaciones-gourmet,7
250,Termino Medio Burger,https://www.rappi.com.pe/restaurantes/delivery/12390-termino-medio-burger,7
251,Taglio Pizza Al Corte,https://www.rappi.com.pe/restaurantes/delivery/12427-taglio-pizza-al-corte,7
252,Tacojudo,https://www.rappi.com.pe/restaurantes/delivery/12536-tacojudo,7
253,Teppan,https://www.rappi.com.pe/restaurantes/delivery/12772-teppan,7
254,Tampa Chicken,https://www.rappi.com.pe/restaurantes/delivery/12781-tampa-chicken,7
255,Tusan Wok,https://www.rappi.com.pe/restaurantes/delivery/13214-tusan-wok,7
256,Tallarino San Francisco,https://www.rappi.com.pe/restaurantes/delivery/13217-tallarino-san-francisco,7
257,Tallarino Cercado,https://www.rappi.com.pe/restaurantes/delivery/13218-tallarino-cercado,7
258,Tasty Fast Food Gourmet,https://www.rappi.com.pe/restaurantes/delivery/14244-tasty-fast-food-gourmet,7
259,Thaky Chicken,https://www.rappi.com.pe/restaurantes/delivery/14298-thaky-chicken,7
260,The Eco Friendly Pizza & Co,https://www.rappi.com.pe/restaurantes/delivery/14597-the-eco-friendly-pizza-co,7
261,The Best Burger,https://www.rappi.com.pe/restaurantes/delivery/14792-the-best-burger,7
262,Talltu Empanadas,https://www.rappi.com.pe/restaurantes/delivery/17509-talltu-empanadas,7
263,Tequeño Lab.,https://www.rappi.com.pe/restaurantes/delivery/17576-tequeno-lab,7
264,Taypa Fast Food,https://www.rappi.com.pe/restaurantes/delivery/17887-taypa-fast-food,7
265,Tacombo,https://www.rappi.com.pe/restaurantes/delivery/18481-tacombo,7
266,Todai,https://www.rappi.com.pe/restaurantes/delivery/18852-todai,7
267,Tikka Taj,https://www.rappi.com.pe/restaurantes/delivery/18957-tikka-taj,7
268,Taco Miendo,https://www.rappi.com.pe/restaurantes/delivery/19072-taco-miendo,7
269,Tablas & Copas,https://www.rappi.com.pe/restaurantes/delivery/19211-tablas-copas,7
270,THE BAKERY CLUB,https://www.rappi.com.pe/restaurantes/delivery/19390-the-bakery-club,7
271,Taylor Restaurant,https://www.rappi.com.pe/restaurantes/delivery/19692-taylor-restaurant,7
272,The food cubo,https://www.rappi.com.pe/restaurantes/delivery/19942-the-food-cubo,7
273,Tom Davis San Isidro,https://www.rappi.com.pe/restaurantes/delivery/20265-tom-davis-san-isidro,7
274,TEQUE' GORDIS,https://www.rappi.com.pe/restaurantes/delivery/20574-teque-gordis,7
275,Tamalet Cafe,https://www.rappi.com.pe/restaurantes/delivery/20825-tamalet-cafe,7
276,Tiger Moto - Asian Festival,https://www.rappi.com.pe/restaurantes/delivery/21029-tiger-moto-asian-festival,7
277,TIRAMISU ATELIER DE PIZZA,https://www.rappi.com.pe/restaurantes/delivery/21042-tiramisu-atelier-de-pizza,7
278,Tom Davis,https://www.rappi.com.pe/restaurantes/delivery/21283-tom-davis,7
