id_cadena,nombre_cadena,url_cadena,id_pais
70,Buenas Vibras Helados,https://www.rappi.com.ar/restaurantes/delivery/14151-buenas-vibras-helados,0
71,Búffala,https://www.rappi.com.ar/restaurantes/delivery/14707-buffala,0
72,Big Daddy's Burgers,https://www.rappi.com.ar/restaurantes/delivery/15785-big-daddy-s-burgers,0
73,Basa.,https://www.rappi.com.ar/restaurantes/delivery/15917-basa,0
74,Bonafide,https://www.rappi.com.ar/restaurantes/delivery/16026-bonafide,0
75,Bandol,https://www.rappi.com.ar/restaurantes/delivery/16097-bandol,0
76,Burgerbeer,https://www.rappi.com.ar/restaurantes/delivery/16199-burgerbeer,0
77,Bremen Ice Cream,https://www.rappi.com.ar/restaurantes/delivery/16394-bremen-ice-cream,0
78,Brasa Viva,https://www.rappi.com.ar/restaurantes/delivery/16477-brasa-viva,0
79,Billy Beer,https://www.rappi.com.ar/restaurantes/delivery/16520-billy-beer,0
80,Bahía,https://www.rappi.com.ar/restaurantes/delivery/16592-bahia,0
81,Burger Joint,https://www.rappi.com.ar/restaurantes/delivery/16866-burger-joint,0
82,By Papas,https://www.rappi.com.ar/restaurantes/delivery/17028-by-papas,0
83,Buenas Arepas,https://www.rappi.com.ar/restaurantes/delivery/17437-buenas-arepas,0
84,Bertotti Pizzas,https://www.rappi.com.ar/restaurantes/delivery/17533-bertotti-pizzas,0
85,Big Pizza,https://www.rappi.com.ar/restaurantes/delivery/17568-big-pizza,0
86,Bambú,https://www.rappi.com.ar/restaurantes/delivery/17703-bambu,0
87,Bar de Cao,https://www.rappi.com.ar/restaurantes/delivery/17810-bar-de-cao,0
88,Buonno Gelato,https://www.rappi.com.ar/restaurantes/delivery/17812-buonno-gelato,0
89,Buenos Aires Verde,https://www.rappi.com.ar/restaurantes/delivery/17843-buenos-aires-verde,0
90,Blent Burger Bar,https://www.rappi.com.ar/restaurantes/delivery/17930-blent-burger-bar,0
91,Bourbon Bar,https://www.rappi.com.ar/restaurantes/delivery/17944-bourbon-bar,0
92,Bendita Costilla,https://www.rappi.com.ar/restaurantes/delivery/17974-bendita-costilla,0
93,Brookie Postres,https://www.rappi.com.ar/restaurantes/delivery/18031-brookie-postres,0
94,Be Fruit,https://www.rappi.com.ar/restaurantes/delivery/18066-be-fruit,0
95,Bullanga Milanga,https://www.rappi.com.ar/restaurantes/delivery/18085-bullanga-milanga,0
96,Brinca,https://www.rappi.com.ar/restaurantes/delivery/18122-brinca,0
97,Burritos Mexican Food,https://www.rappi.com.ar/restaurantes/delivery/18268-burritos-mexican-food,0
98,Bar de Sabores,https://www.rappi.com.ar/restaurantes/delivery/18383-bar-de-sabores,0
99,Buoono,https://www.rappi.com.ar/restaurantes/delivery/18400-buoono,0
100,Buenos Aires Verde Bakery,https://www.rappi.com.ar/restaurantes/delivery/18446-buenos-aires-verde-bakery,0
101,Bakery By Blossom,https://www.rappi.com.ar/restaurantes/delivery/18753-bakery-by-blossom,0
102,Bunker Birra & Picadas,https://www.rappi.com.ar/restaurantes/delivery/18805-bunker-birra-picadas,0
103,Bella Ciao Trattoria,https://www.rappi.com.ar/restaurantes/delivery/18838-bella-ciao-trattoria,0
104,Blas House Beer,https://www.rappi.com.ar/restaurantes/delivery/19038-blas-house-beer,0
105,Barcena Resto Bar,https://www.rappi.com.ar/restaurantes/delivery/19106-barcena-resto-bar,0
106,Balcarce Café,https://www.rappi.com.ar/restaurantes/delivery/19141-balcarce-cafe,0
107,Bar de Chelas,https://www.rappi.com.ar/restaurantes/delivery/19174-bar-de-chelas,0
108,Betos,https://www.rappi.com.ar/restaurantes/delivery/19279-betos,0
109,Big Bang Burger,https://www.rappi.com.ar/restaurantes/delivery/19448-big-bang-burger,0
110,Burger & Lomitos Online,https://www.rappi.com.ar/restaurantes/delivery/19531-burger-lomitos-online,0
111,Bros Pizza y Empanadas,https://www.rappi.com.ar/restaurantes/delivery/19541-bros-pizza-y-empanadas,0
112,Bianca Rusticana,https://www.rappi.com.ar/restaurantes/delivery/19650-bianca-rusticana,0
113,Burger Forever,https://www.rappi.com.ar/restaurantes/delivery/19668-burger-forever,0
114,big bang salad,https://www.rappi.com.ar/restaurantes/delivery/19736-big-bang-salad,0
115,Bros Sándwiches Gourmet,https://www.rappi.com.ar/restaurantes/delivery/19753-bros-sandwiches-gourmet,0
116,Bocaditos Culposos,https://www.rappi.com.ar/restaurantes/delivery/19787-bocaditos-culposos,0
